Case ID,Interaction ID,Channel Type,Subject,Reason,Type,Open Date,Closed Date,Case Status,Neighbourhood,Ward,Geometry
bb10682c62a64a9a2c8d314ed6140e4a88717dba77871ff4e2b6fe43385a9526,101013298999,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/29/2020 05:42:00 PM,06/02/2020 07:46:00 AM,Closed,Mission Gardens,Transcona,POINT (-97.030733385832 49.892297811409)
bbc1eec8c117bd6a3256e47bfd144eceec7efb646944f71e035932b142f4383e,101013226326,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/30/2020 09:46:00 AM,05/15/2020 12:12:00 PM,Closed,Rockwood,River Heights - Fort Garry,POINT (-97.169420470036 49.861885690806)
bbce9a81bd25ee54524262bfe10b123261ac307071e8b3490cafc1105d97a128,101011724010,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/01/2018 12:40:00 PM,10/01/2018 01:48:03 PM,Closed,Richmond West,Waverley West,POINT (-97.160049149297 49.787354410302)
bc9a7c047befeba6e891bde86a2f4d1a709a80259b58873674052598b3f4324f,101006290459,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/21/2013 07:24:16 PM,08/27/2013 10:33:33 AM,Closed,Norberry,St. Vital,POINT (-97.114885829759 49.841885798232)
69575ab2e366d9f07d2b7852ef9654329d864ffb5fd5a19551a3566b1e9a3f26,101009315070,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/21/2016 11:28:00 AM,11/07/2022 03:15:25 PM,Closed,Kildonan Drive,North Kildonan,POINT (-97.105683934044 49.937194917827)
bd4bd571644da6ea1dcc56489dea2a94c4b1c1940707d972c5f6b99919ff3a05,101013449420,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/28/2020 05:19:00 PM,07/29/2020 08:50:00 AM,Closed,Woodhaven,St. James,POINT (-97.275457884557 49.877253661173)
bdab031f19b6ac609e7088a5d079028b6f0729efb2070dc9576f9e9d10231003,101007250216,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/07/2014 06:56:28 PM,10/30/2014 10:12:02 AM,Closed,South Pointe,Waverley West,POINT (-97.175724044581 49.787442177739)
be097fd7d5e3ed1b565d8a1a97e9b938a24f294107290ef124576c78f06d0262,101010515582,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/01/2017 07:02:00 PM,09/26/2017 02:56:19 PM,Closed,Central St. Boniface,St. Boniface,POINT (-97.114375157157 49.889075757799)
be2b1263d20b86bb1c4fb74aff7ffad1e8f8cc247495e5620167274b48c9e690,101013649591,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/29/2020 12:26:00 PM,11/04/2020 07:33:00 AM,Closed,West Alexander,Point Douglas,POINT (-97.160031488017 49.9099489773)
6d261ae483f8ceb8504316c4802bc557bb15577bd10ba3a9c1abda295c78312c,101013380568,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/30/2020 03:00:00 PM,,In-Progress,River East,North Kildonan,POINT (-97.052538840875 49.953770960918)
794c1b2fa6edeb7690e740674d2d767a20672f7a36339bdcff1f1599ac7b181b,101013670070,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/09/2020 11:34:00 AM,04/15/2021 03:29:00 PM,Closed,Mandalay West,Old Kildonan,POINT (-97.192895547128 49.963361092582)
c425d9facc9effc0d3218a011507656901eca1a09c817b1bce217afb96971ac4,101008844961,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/29/2015 10:48:00 AM,05/27/2016 11:31:25 AM,Closed,Riverview,Fort Rouge - East Fort Garry,POINT (-97.129205124685 49.862294159556)
c48eb8fdd74c639b9ffecfbff8efb147bcdb8f47d19ea89dc6769be976d58d1a,101007223550,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/30/2014 09:40:04 AM,07/11/2014 03:46:12 PM,Closed,Elm Park,St. Vital,POINT (-97.112861309449 49.861209040861)
c4847dad32d7e045bd7163d1617a6c5c04ae54367dc524b8229b50470dc8d9b2,101013504780,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/20/2020 03:06:00 PM,10/22/2020 10:28:00 AM,Closed,Mathers,River Heights - Fort Garry,POINT (-97.196664758777 49.855588014238)
c4d18395b78828b4cd34b41c2046bd2c24920416ff8eb948b7aec9d1d859d613,101010361876,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/11/2017 09:15:00 AM,06/02/2017 02:13:35 PM,Closed,Central Park,Daniel McIntyre,POINT (-97.147230531547 49.896469065674)
c5275f0710f4eaa21d233bfa4d1a0e8be1fcdc9d4ec974ba3f90f2f9edafe65e,101013355167,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/20/2020 05:51:00 PM,06/22/2020 01:50:00 PM,Closed,Sage Creek,St. Vital,POINT (-97.040301109843 49.828443282542)
c562e4c522999cc626f88d948a8012b6cf0a5726e9bf37cc8fa9f6c70f3a418f,101009549499,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/15/2016 02:02:00 PM,09/19/2016 11:04:51 AM,Closed,River East,North Kildonan,POINT (-97.065672370044 49.95170988296)
c603f612cacca8065e4b64a138446fd6ab0093ea3269f2ef84e088a2d3c3e396,101013307375,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/02/2020 01:01:00 PM,06/04/2020 12:46:00 PM,Closed,Roslyn,Fort Rouge - East Fort Garry,POINT (-97.151954343605 49.876603808182)
c67f83c85dc4b67b14269ef7283a8b3a9c2695e33cabf3176edc78ab4ef36c5d,101010467721,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/16/2017 07:48:00 PM,05/24/2017 09:45:42 AM,Closed,Glenwood,St. Vital,POINT (-97.107741313186 49.87252269818)
89cb2a5662f685b42e04363259f8cca328e3ff1a51c6a4894107143cca140427,101013246710,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/08/2020 08:39:00 AM,04/12/2021 02:35:00 PM,Closed,Fairfield Park,Waverley West,POINT (-97.16110497199 49.798500913375)
89cb2a5662f685b42e04363259f8cca328e3ff1a51c6a4894107143cca140427,101013268754,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/08/2020 08:39:00 AM,04/12/2021 02:35:00 PM,Closed,Fairfield Park,Waverley West,POINT (-97.159480778199 49.798384209543)
c77dfb032e03d07d153dbf9b8d72cc0fb67cbaf3810390ab6f28c0511f84babc,101009332682,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/28/2016 11:27:00 AM,04/04/2016 09:21:39 AM,Closed,Sir John Franklin,River Heights - Fort Garry,POINT (-97.199740918512 49.87309145556)
c7d460cf6819a1e3aebcab857a5e3fbbf9c55a299095d20aff3e79bffbf7a118,101008482024,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/23/2015 05:56:00 PM,06/05/2015 01:44:31 PM,Closed,Talbot-Grey,Elmwood - East Kildonan,POINT (-97.092203755864 49.907157233258)
c89c5bb7d29809539e5525319921cc62837891f0b3291881fcb90307c52381e0,101010587582,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/24/2017 07:46:00 PM,06/30/2017 02:50:06 PM,Closed,Crescentwood,River Heights - Fort Garry,POINT (-97.163455845275 49.872186849169)
99ed0e0648c56be996dc7cfe8ffb972bc6005a2b6d8ad0a7974b46a8907fd7fe,101013261868,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/14/2020 01:45:00 PM,04/12/2021 02:35:00 PM,Closed,Bridgwater Lakes,Waverley West,POINT (-97.199483339751 49.800740236749)
a7efcc2c5f96f70f367b9f11758f99139b324fb82141fc2ca37aa909bffa4733,101013157434,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/30/2020 10:39:00 AM,,In-Progress,Peguis,Transcona,POINT (-97.042726605546 49.902862940503)
ca74265c3dc1eefe5f73580343b5c5676da2e52022512342c737d63add3300b7,101009396205,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/20/2016 04:05:00 PM,05/18/2016 09:27:08 AM,Closed,Eaglemere,Elmwood - East Kildonan,POINT (-97.053914053974 49.915213181944)
aeab3112060b5effa83f03c20a68c67be152508b3b26d4f86fb025df7f89e485,101013356576,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/21/2020 08:28:00 PM,,In-Progress,Beaumont,River Heights - Fort Garry,POINT (-97.160103227774 49.849592536238)
cc461e522fd6abf3686a1e3731d522758224a2e14520a15be8720489b5d0133a,101009413815,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/26/2016 08:59:00 PM,06/01/2016 08:54:32 AM,Closed,Crescent Park,Fort Rouge - East Fort Garry,POINT (-97.140339218757 49.844641531892)
cd39ed4c11f4f2f3089a234864482398b319e06c759c5bdbb4faa6c17fd85b6b,101010606354,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/30/2017 02:37:00 PM,07/21/2017 09:32:42 AM,Closed,North Inkster Industrial,Old Kildonan,POINT (-97.20900471957 49.959887530334)
c895ae730897c74826409b98af23215016692b95ad580ebe5e4323a79c4d4e90,101012334271,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/07/2019 07:24:00 PM,,In-Progress,Central St. Boniface,St. Boniface,POINT (-97.115747727172 49.887695613539)
c895ae730897c74826409b98af23215016692b95ad580ebe5e4323a79c4d4e90,101012362844,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/07/2019 07:24:00 PM,,In-Progress,Central St. Boniface,St. Boniface,POINT (-97.117821692846 49.887722361651)
c91156be93758376da3cc4c14468a60ccc2bc46794a60cb71e98f9bbe4c9ca69,101013552740,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/11/2020 03:56:00 PM,,In-Progress,Kirkfield,Charleswood - Tuxedo - Westwood,POINT (-97.290563871202 49.874467048063)
cc39ecdfbc5d6e53ab2868fcea07150af088ae8f65597f1670f2cd395c40c28b,101006084547,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/29/2013 11:37:28 AM,11/08/2022 12:58:00 PM,Closed,Tuxedo,Charleswood - Tuxedo - Westwood,POINT (-97.214437527776 49.863107436153)
ddf8506ff0e10116db31673301976b49690a778254d7ec6f367a1af649a832c6,101013520041,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/27/2020 11:16:00 AM,11/07/2022 02:09:41 PM,Closed,Riverview,Fort Rouge - East Fort Garry,POINT (-97.125400532925 49.862340996817)
e29d0c28a1e3a9335c55943f340ce15231769e412f8b8cce6fb324df86fe5399,101013643674,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/26/2020 04:44:00 PM,,Open,Oak Point Highway,Point Douglas,POINT (-97.197142522918 49.930902358758)
e69df5681e219af2df1e1b901044b635cbb5bccb9259db760a4ca7ecb7fdfa18,101013573260,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/21/2020 10:15:00 PM,11/07/2022 02:09:09 PM,Closed,Margaret Park,Mynarski,POINT (-97.12549045999 49.947307201907)
eafa92009ba49528d07ac78a71f4d33f988e69596e8a39c8332dba5ba3c8f890,101013536475,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/03/2020 08:34:00 PM,01/14/2022 02:15:00 PM,Closed,North Point Douglas,Mynarski,POINT (-97.120777079685 49.905196413491)
eaf3feace05b7a9f40532f5f1642536fc5fd29815f1cc718c035a1c1f22f8f07,101012808465,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/06/2019 03:43:00 PM,,Open,Sage Creek,St. Vital,POINT (-97.036020287134 49.834719959079)
d01fdc605d263f8a0c1f677be5597f0199351e0a62d90b02e48f973b7b35a561,101013645554,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/27/2020 03:22:00 PM,10/28/2020 08:53:00 AM,Closed,Westwood,Charleswood - Tuxedo - Westwood,POINT (-97.311096710868 49.876962269644)
d1303d0f55396c8ce969bab5525cfffe8a1a44493f1e0823d2eea8ab1873a0c0,101008368584,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/18/2015 07:47:00 PM,07/16/2015 03:57:35 PM,Closed,Minto,Daniel McIntyre,POINT (-97.177560466399 49.891886075942)
d1564a07d9c5c6e1d732abec086ddb89690d5841e8c3fa947e0051519ac5f8e4,101012381983,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/25/2019 03:38:00 PM,06/26/2019 12:22:20 PM,Closed,River Park South,St. Norbert - Seine River,POINT (-97.097090646218 49.802867236331)
d1cc99087fa7e0139771feca0bb5d6eb262977a02f2303513053d262da83d2b4,101009832155,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/30/2016 10:22:00 PM,10/04/2016 12:12:05 PM,Closed,Chalmers,Elmwood - East Kildonan,POINT (-97.110425602747 49.911870170991)
d1cc7812196f836b0f261814f8c8b161c4a2c55d32bffa0e5a50eefd2894f377,101012785561,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/29/2019 03:42:00 PM,11/05/2019 10:18:00 AM,Closed,Sage Creek,St. Vital,POINT (-97.036108629311 49.835497304679)
d1a5d3d60f305129b596d7007fb4b6fdf09298cc8638fbb8bd1272ae28c9b4c5,101011709044,Social Media,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/25/2018 08:55:00 AM,09/25/2018 09:29:35 AM,Closed,Southdale,St. Boniface,POINT (-97.078952730269 49.850164447934)
d387220013832b4c529e3e8cae33d79f0700f50d6e8de7401f9a4101bf67a459,101007250216,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/07/2014 07:29:01 PM,05/09/2014 03:49:26 PM,Closed,Royalwood,St. Vital,POINT (-97.07785872245 49.832259089976)
c0e53ced159ecdfcfbe12dfb2a82a45d36afe76c0f0d0709b999ece9558aea2e,101015423008,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/09/2023 07:58:00 AM,01/24/2025 11:23:00 AM,Closed,Luxton,Mynarski,POINT (-97.12028905209684 49.923657012730146)
810793c64b9100d144bbd09a5583ea33466e3ee5d83501df829a05b6b376f609,101015315265,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/15/2023 11:28:00 AM,01/21/2025 02:59:00 PM,Closed,Wolseley,Daniel McIntyre,POINT (-97.16079126149839 49.88443487432688)
7564a62e143645f7b5a8fd42a3ba9297f3d5efe2b50e954e83a8b3a578e135ca,101015413014,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/03/2023 01:11:00 PM,01/24/2025 12:10:00 PM,Closed,Woodhaven,St. James,POINT (-97.27441367401946 49.87464308267149)
bca1bc00e1b0155c89b9ac87ca95255321bb88e8db03541eff66ea1bde69e00d,101015484402,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/07/2023 01:10:00 PM,01/21/2025 08:53:00 AM,Closed,South River Heights,River Heights - Fort Garry,POINT (-97.17570235779792 49.8547794632101)
76a29fb8a840a3bc8d1d043146c66564fc879ac036e82f3fd42985f075f1e508,101016187059,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/22/2024 12:36:00 PM,08/27/2024 07:35:00 AM,Closed,Peguis,Transcona,POINT (-97.047120613063 49.904427954352)
3563b51832550c8ed6a47ad9a7789c77c417fed9d7d9151797f0492af8d3a5c0,101015280233,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/30/2023 10:17:00 AM,01/23/2025 08:24:00 AM,Closed,,,
4bcfafb39cb61f255b61bb78a0a8e3fa66916f2cf9a99338e966c6389041cb5e,101015397513,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/26/2023 03:08:00 PM,01/24/2025 05:27:00 PM,Closed,Minto,Daniel McIntyre,POINT (-97.1908030754203 49.89258565840074)
0dabc701902e0a73e46b433ee244d06d81f57116856e8bf46440a1d8926f30d9,101016146356,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/02/2024 12:52:00 PM,01/17/2025 09:23:00 AM,Closed,,,
b70b4f4a7869be970ee8ac889c024a0590644d89d76fad367267b5d92c2224ff,101016128263,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/25/2024 11:35:00 AM,07/25/2024 02:51:00 PM,Closed,,,
baa097c1d61e670159926e640b49d8d6625814ddea6ff6262b2c19f55c7c593e,101016028448,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/13/2024 09:27:00 AM,01/08/2025 12:05:00 PM,Closed,Linden Woods,River Heights - Fort Garry,POINT (-97.18465173462691 49.83610199835334)
5ecc979882d2f9e2a457012afd35c508a0e8d599abb8c0c637f99676ed5c6e6f,101016288450,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/10/2024 02:27:00 PM,10/11/2024 03:03:00 PM,Closed,,,
71a698d3d3ce7a5f635b43d4c17eb9e138648858dd2ec7f31de78a1d65a1b2a9,101015300541,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/08/2023 11:41:00 AM,01/23/2025 12:26:00 PM,Closed,Minto,Daniel McIntyre,POINT (-97.18857667233502 49.8867994805603)
16b336531f9df88f50806cffd69c0a362415dd1f72c17691e9ed1dbe5e4fb1de,101016253261,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/24/2024 10:17:00 AM,12/17/2024 11:03:00 AM,Closed,,,
bc61fae5a08fc87fafd7d89c53d03b0d35379b77e196f547edd5c7cb73ab0c02,101015288689,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/02/2023 01:57:00 PM,01/23/2025 08:39:00 AM,Closed,Earl Grey,Fort Rouge - East Fort Garry,POINT (-97.15586879623814 49.86993355184122)
076cdd7e4d317992f6f22aa6f4f87621140cbf2c7d6344b46a5063c8c06e3339,101015458153,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/25/2023 05:03:00 PM,02/05/2025 11:02:00 AM,Closed,Mynarski,Mynarski,POINT (-97.165001489908 49.93778913847361)
8c2bb94ab91019bd09a4da8687c6042ec7bcada97b2b8d273a46422b476a7137,101015409275,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/02/2023 07:39:00 AM,01/24/2025 12:25:00 PM,Closed,Leila North,Old Kildonan,POINT (-97.14235294556009 49.95989572243075)
cc96c0c2ff07e0392ee0f3944cf5f1058def5cc53deda491007c480ad24cce04,101016302307,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/18/2024 01:18:00 PM,10/23/2024 10:26:00 AM,Closed,,,
15e323c8f175637e1715514e2eccb5fface668424434d5deed49e188c5a10e2d,101014924086,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/15/2022 09:31:00 AM,09/25/2024 09:07:00 AM,Closed,Valley Gardens,Elmwood - East Kildonan,POINT (-97.06399644741845 49.925162240965264)
00bb30d37de50f3609f4bab801028b7fcec210cef1d3f113479e2a750840b8f0,101016118811,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/21/2024 01:26:00 PM,01/23/2025 12:53:00 PM,Closed,Riverbend,North Kildonan,POINT (-97.09439209601676 49.95843496274929)
910a1a62954a93814ff15a63114c876da129bd3c73ce43e7cd021773c0e7ade0,101016133750,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/28/2024 08:24:00 AM,07/29/2024 10:22:00 AM,Closed,Earl Grey,Fort Rouge - East Fort Garry,POINT (-97.153229450197 49.866498353724)
33286224ecd6dfdbe111f1121892da9c71c60c911b24592249fea0c475e4fb53,101016158347,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/09/2024 08:02:00 AM,,Open,Kildonan Drive,North Kildonan,POINT (-97.104881259382 49.931453669367)
038de729080e1924655deb237265fe29bdb081a931bdb93a11dafed4e5b2162d,101015266632,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/23/2023 06:29:00 PM,01/23/2025 11:46:00 AM,Closed,St. John's,Mynarski,POINT (-97.14007693918096 49.925419877589626)
66d367d324f7bf80509f2da7fa081df491cdb22da26302b24c8a189a18851eee,101016330518,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/01/2024 06:07:00 PM,11/04/2024 01:59:00 PM,Closed,St. Norbert,St. Norbert - Seine River,POINT (-97.14977157205688 49.76457078489838)
6d8308c5cbd56f5c9a20f97265020dec6c799fac987d65d22ba80932e2c3dd61,101015380056,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/17/2023 03:35:00 PM,01/24/2025 05:43:00 PM,Closed,Rockwood,River Heights - Fort Garry,POINT (-97.16075300394327 49.8664662998206)
d5081ab2a72bc7e9c5bd562740edfab0eb363f14da7fe938613d41c35e3d4531,101016326025,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/30/2024 08:12:00 PM,11/28/2024 08:33:00 AM,Closed,Burrows Central,Point Douglas,POINT (-97.15924554363635 49.924531533753424)
3cffdcd36d322ef95ba0a32364e280b7f8dc60ed1b741bf2e4f8ebfb7f5a935d,101013618396,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/14/2020 10:11:00 AM,,In-Progress,Westdale,Charleswood - Tuxedo - Westwood,POINT (-97.31423726279102 49.849655009930174)
302792f20b4b30b635138a8c3e39b582a966d2c0594ade273d789d2dda530bcf,101013337726,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/14/2020 07:54:00 PM,,In-Progress,Westdale,Charleswood - Tuxedo - Westwood,POINT (-97.31274100884497 49.86051455395986)
76b0f0cc94b4bb612fca455e9d5161993a4cf3c86bcb249347da0cf96ad1acbd,101013887021,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/13/2021 12:17:00 PM,,In-Progress,Valley Gardens,Elmwood - East Kildonan,POINT (-97.06683258629644 49.91533169804093)
3f7d49668c60b4c52b4bd1a55d54508eece5ce9638da7af5245cc67b18cabdd8,101013887338,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/13/2021 03:29:00 PM,,Open,Tyndall Park,Point Douglas,POINT (-97.22494798984614 49.94264139758116)
72bd806d6dc32ba25e82600c39fa6ee51d50c6368bcea32ab4ca50f69d819af7,101013892766,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/16/2021 10:45:00 PM,,Open,Westdale,Charleswood - Tuxedo - Westwood,POINT (-97.31330282800099 49.849439153771115)
aab24548eef52c55c527cac836b4450d81ed38621441fc0b7dd213ffa2e869ed,101014092694,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2021 06:13:00 PM,,Open,Chalmers,Elmwood - East Kildonan,POINT (-97.09858787190747 49.91473101832528)
7d4a767b0b9217a132badd10f28c0b80bc31a3ca892c1a974cf407f0ba6de761,101013992554,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/13/2021 09:30:00 PM,,In-Progress,Sir John Franklin,River Heights - Fort Garry,POINT (-97.20553911257633 49.86635229953054)
f7d962b02ca44736d6794ada155f2ec25aae26fa31c9cae94b2a2204689015af,101014017922,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2021 01:46:00 PM,,In-Progress,Fort Richmond,St. Norbert - Seine River,POINT (-97.1359600648076 49.80340829175772)
04bcaee57facab71b54c10e2d1c319071690fe60ea67921ab96ded8a35a0c320,101014074893,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/03/2021 07:14:00 PM,,In-Progress,Alpine Place,St. Vital,POINT (-97.10334798916594 49.85511594444373)
ddafb003a8093c5c7b585ff1d91de3f40b1a8a3318b75763003984de9a575771,101014018405,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2021 04:28:00 PM,,In-Progress,Rivergrove,North Kildonan,POINT (-97.0843758983413 49.95704302168275)
8c29d8008b03457b0378f5a073b1f5f1a48fd869543836f4f874361da1fff213,101014063277,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/25/2021 10:04:00 PM,,In-Progress,Kildonan Drive,North Kildonan,POINT (-97.08843150875234 49.94509581811591)
5790ce089db7fe5744f372ec0b23b8e6b8296ddcea8cc9912d149afaa64b625d,101014063478,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/26/2021 09:22:00 AM,,In-Progress,Wolseley,Daniel McIntyre,POINT (-97.16535871650427 49.87945885191765)
f9bc34317a02f229aa98e7024c2baf5b432c883e9744aa549b1d3de5cbfc9179,101014705538,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/14/2022 11:15:00 AM,,In-Progress,Rosser-Old Kildonan,Old Kildonan,POINT (-97.2297528578714 49.97516578096106)
35eff44f92fdb5bb41f3150f834fd2852c06e945df3299f11c721c2178164069,101014700220,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/12/2022 07:05:00 AM,,Open,Seven Oaks,Mynarski,POINT (-97.10670739733713 49.94124674379355)
6be850f88107047521a7af5692d005b6fd893aeec0c79929f33179dcd011f5c2,101014573243,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/10/2022 10:05:00 AM,,Open,Glenwood,St. Vital,POINT (-97.10704064765513 49.86844363746207)
59fdf7a2ae373200f45b2b18322a4e288d6e7247dcfa07efd4025643df932ad7,101014668272,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/25/2022 12:14:00 AM,,In-Progress,Wolseley,Daniel McIntyre,POINT (-97.18857131426078 49.880553089421305)
5d67e91d648ae1d7a9574245dd13a20ce5136c2783489cd369a5df21311ceaeb,101014419727,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,02/21/2022 07:33:00 AM,,Open,West Broadway,Fort Rouge - East Fort Garry,POINT (-97.155756951016 49.88416491855376)
b518f74e03dbf334375ca70b54bfdecca61ace2bdc337f794eafa207ce03ad16,101014900291,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/31/2022 06:45:00 PM,,In-Progress,North Point Douglas,Mynarski,POINT (-97.12863987563989 49.91354234651927)
57e2d3311d1783df42b2b4e7610bc4d0bdac0c1048f576444e92062512724a28,101015008851,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,01/04/2023 12:53:00 PM,,Open,Rossmere-A,North Kildonan,POINT (-97.07041573083879 49.93493063514066)
8fcd5076ba40ac29be0d213a058f84d627d89b39da7ab4e74f44188095ed6cc8,101014862107,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/08/2022 08:55:00 AM,,In-Progress,Springfield South,North Kildonan,POINT (-97.0599112069355 49.92550040277719)
