Roll Number,Street Number,Unit Number,Street Name,Street Type,Full Address,Neighbourhood Area,Property Use Code,Zoning,Total Assessed Value,Assessment Date,Detail URL,Current Assessment Year,Status 1,Geometry,Centroid Lat,Centroid Lon
12081009000,504,,GREENWOOD,PLACE,504 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,320000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081009000,2026,TAXABLE,"MULTIPOLYGON (((-97.17983618453775 49.882305049782765, -97.18036564945787 49.8823223334321, -97.1803726311198 49.88223199734792, -97.17984315094431 49.88221471321638, -97.17983618453775 49.882305049782765)))",49.882268523228156,-97.18010440403935
12081010000,502,,GREENWOOD,PLACE,502 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,437000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081010000,2026,TAXABLE,"MULTIPOLYGON (((-97.17984315094463 49.8822147132074, -97.1803726311198 49.88223199734792, -97.18037622723 49.88218546691978, -97.18037961183435 49.88214167305773, -97.17985012009042 49.8821243407474, -97.17984674109657 49.88216815779253, -97.17984315094463 49.8822147132074)))",49.88217818011222,-97.18011135523219
12081011000,500,,GREENWOOD,PLACE,500 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,559000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081011000,2026,TAXABLE,"MULTIPOLYGON (((-97.17985012007651 49.882124340747175, -97.18037961182046 49.882141673057504, -97.18038680496576 49.88204859950377, -97.17985729755151 49.88203126669655, -97.17985012007651 49.882124340747175)))",49.88208646977198,-97.18011845862887
12081012000,470,,GREENWOOD,PLACE,470 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,385000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081012000,2026,TAXABLE,"MULTIPOLYGON (((-97.17985729755151 49.88203126669655, -97.18038680496576 49.88204859950377, -97.18039442073092 49.88195005739645, -97.17986489853439 49.881932700217185, -97.17985729755151 49.88203126669655)))",49.88199065534622,-97.1801258447971
12081013000,466,,GREENWOOD,PLACE,466 GREENWOOD PLACE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,346000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081013000,2026,TAXABLE,"MULTIPOLYGON (((-97.17986489853472 49.88193270020819, -97.18039442073126 49.88195005738744, -97.18039738259758 49.88191173298202, -97.18037620742116 49.881911038925736, -97.1803795845446 49.88186723934058, -97.17987123153189 49.88185057603072, -97.1798678539364 49.88189437559585, -97.17986489853472 49.88193270020819)))",49.881900552743225,-97.18012725726133
12081013500,,,,,,WOLSELEY,REFRL - REFERENCE ROLL,R2 - RES - TWO FAMILY,,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081013500,2026,,"MULTIPOLYGON (((-97.18038676055855 49.881774169750756, -97.18037958454427 49.881867239349575, -97.18037620740692 49.88191103893451, -97.18039738259758 49.88191173298202, -97.18040796019302 49.88177486555657, -97.18038676055855 49.881774169750756)), ((-97.18041494118002 49.88168453582072, -97.1804185376845 49.881637999025386, -97.1804219230581 49.881594199710804, -97.18040069026793 49.88159350185753, -97.18039731361797 49.88163730145559, -97.1803937259243 49.88168383853845, -97.18041494118002 49.88168453582072)))",49.881761773509155,-97.18039834415094
12081015000,464,,GREENWOOD,PLACE,464 GREENWOOD PLACE,WOLSELEY,RESDU - DUPLEX,R2 - RES - TWO FAMILY,498000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081015000,2026,TAXABLE,"MULTIPOLYGON (((-97.17987123151764 49.8818505760395, -97.18037958454427 49.881867239349575, -97.18038676055855 49.881774169750756, -97.17987841028504 49.88175748359148, -97.17987123151764 49.8818505760395)))",49.88181236685632,-97.18012898631142
12081016000,462,,GREENWOOD,PLACE,462 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,420000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081016000,2026,TAXABLE,"MULTIPOLYGON (((-97.1803937259104 49.88168383853822, -97.17988537786019 49.88166712952962, -97.17987841028504 49.88175748359148, -97.18038676055855 49.881774169750756, -97.18040796019302 49.88177486555657, -97.18041494116609 49.8816845358205, -97.1803937259104 49.88168383853822)))",49.88172100304986,-97.18014666075594
12081017000,460,,GREENWOOD,PLACE,460 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,337000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081017000,2026,TAXABLE,"MULTIPOLYGON (((-97.17988537787444 49.88166712952086, -97.1803937259243 49.88168383853845, -97.18039731361797 49.88163730145559, -97.18040069026829 49.881593501848556, -97.17989234363563 49.88157679289723, -97.17988896652982 49.88162059248135, -97.17988537787444 49.88166712952086)))",49.881630315724614,-97.18014303449183
12081018000,458,,GREENWOOD,PLACE,458 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,353000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081018000,2026,TAXABLE,"MULTIPOLYGON (((-97.1804219230581 49.881594199710804, -97.18042911653087 49.88150113161233, -97.17989952131333 49.88148370134466, -97.17989234363563 49.88157679289723, -97.18040069026793 49.88159350185753, -97.1804219230581 49.881594199710804)))",49.88153895579048,-97.18016071532863
12081019000,456,,GREENWOOD,PLACE,456 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,373000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081019000,2026,TAXABLE,"MULTIPOLYGON (((-97.18043616772353 49.88140989212173, -97.1799065570943 49.88139246136068, -97.17989952131333 49.88148370134466, -97.18042911653087 49.88150113161233, -97.18043616772353 49.88140989212173)))",49.88144679638883,-97.18016784068928
12081020000,454,,GREENWOOD,PLACE,454 GREENWOOD PLACE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,391000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081020000,2026,TAXABLE,"MULTIPOLYGON (((-97.1804219344663 49.88131795755762, -97.17991359428643 49.88130120301147, -97.17991007745182 49.881346809326146, -97.17990655710857 49.88139246135191, -97.18043616773744 49.88140989212195, -97.18043969388205 49.88136426507172, -97.18041841810903 49.88136356388395, -97.1804219344663 49.88131795755762)))",49.881355849274044,-97.18016962707689
12081020500,,,,,,WOLSELEY,REFRL - REFERENCE ROLL,R2 - RES - TWO FAMILY,,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081020500,2026,,"MULTIPOLYGON (((-97.18046084840775 49.88109053107732, -97.18047142554846 49.88095366452254, -97.18048200265282 49.88081679706407, -97.18049257965323 49.88067993049985, -97.18047118173547 49.88067922050382, -97.18046358360175 49.88077776965714, -97.1804606291862 49.880816088840646, -97.18045704150487 49.88086262132355, -97.18045007648878 49.88095295803362, -97.1804429003659 49.881046032214925, -97.18043952378794 49.881089826395026, -97.18043593605493 49.88113635888545, -97.18042897094712 49.88122669557132, -97.18042193446664 49.88131795754863, -97.18041841810903 49.88136356388395, -97.18043969388205 49.88136426507172, -97.18045027116307 49.88122739852636, -97.18046084840775 49.88109053107732)))",49.88102141760527,-97.18045549374764
12081021000,452,,GREENWOOD,PLACE,452 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,304000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081021000,2026,TAXABLE,"MULTIPOLYGON (((-97.18042897096103 49.881226695571534, -97.17992063348645 49.88120991820187, -97.17991359428643 49.88130120301147, -97.1804219344663 49.88131795755762, -97.18042897096103 49.881226695571534)))",49.881263943249884,-97.18017127269174
12081022000,450,,GREENWOOD,PLACE,450 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,356000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081022000,2026,TAXABLE,"MULTIPOLYGON (((-97.1804289709607 49.88122669558054, -97.18043593606852 49.88113635889467, -97.1799275995391 49.881119581556874, -97.17992063348645 49.88120991820187, -97.1804289709607 49.88122669558054)))",49.88117313857264,-97.18017828501715
12081023000,448,,GREENWOOD,PLACE,448 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,482000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081023000,2026,TAXABLE,"MULTIPOLYGON (((-97.17992759955303 49.881119581557094, -97.18043593606852 49.88113635889467, -97.18043952378794 49.881089826395026, -97.1804429003798 49.881046032215146, -97.17993456832475 49.8810292091801, -97.17992759955303 49.881119581557094)))",49.881082794767,-97.18018522964023
12081024000,446,,GREENWOOD,PLACE,446 GREENWOOD PLACE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,394000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081024000,2026,TAXABLE,"MULTIPOLYGON (((-97.18045007648878 49.88095295803362, -97.17994174537935 49.88093613504024, -97.17993456832475 49.8810292091801, -97.1804429003798 49.881046032215146, -97.18045007648878 49.88095295803362)))",49.88099108363187,-97.18019232264676
12081025000,444,,GREENWOOD,PLACE,444 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,317000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081025000,2026,TAXABLE,"MULTIPOLYGON (((-97.17994174537935 49.88093613504024, -97.18045007648878 49.88095295803362, -97.18045704150454 49.88086262133254, -97.17994871133989 49.88084579838002, -97.17994174537935 49.88093613504024)))",49.880899378210756,-97.18019939368155
12081026000,442,,GREENWOOD,PLACE,442 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,327000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081026000,2026,TAXABLE,"MULTIPOLYGON (((-97.17994871134023 49.880845798371034, -97.18045704150487 49.88086262132355, -97.1804606291862 49.880816088840646, -97.18046358360141 49.88077776966613, -97.17995525777962 49.8807609018762, -97.17994871134023 49.880845798371034)))",49.880811772079504,-97.1802061261647
12081027000,440,,GREENWOOD,PLACE,440 GREENWOOD PLACE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,357000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081027000,2026,TAXABLE,"MULTIPOLYGON (((-97.17995525779355 49.88076090187642, -97.18046358361534 49.88077776966635, -97.18047118174938 49.88067922050404, -97.1803441013192 49.8806750038025, -97.18021702010832 49.8806707869402, -97.18008993892363 49.88066656992983, -97.17996285695826 49.8806623527587, -97.17995525779355 49.88076090187642)))",49.88072006130577,-97.18021322002555
12081028000,1107,,WOLSELEY,AVENUE,1107 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,256000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081028000,2026,TAXABLE,"MULTIPOLYGON (((-97.18011770412791 49.88030645467611, -97.1799934983398 49.88026495691818, -97.1799649678233 49.88063497803554, -97.17996285695826 49.8806623527587, -97.18008993892363 49.88066656992983, -97.18009204923301 49.880639195186525, -97.18011770412791 49.88030645467611)))",49.88047489641368,-97.18003996892625
12081029000,1109,,WOLSELEY,AVENUE,1109 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,430000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081029000,2026,TAXABLE,"MULTIPOLYGON (((-97.18024191011772 49.880347952302806, -97.180117704114 49.88030645467589, -97.18009204955534 49.88063919519726, -97.18008993892363 49.88066656992983, -97.18021702010866 49.88067078693122, -97.1802191306686 49.880643412198424, -97.18024191011772 49.880347952302806)))",49.880497733196385,-97.18016550020619
12081030000,1111,,WOLSELEY,AVENUE,1111 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,526000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081030000,2026,TAXABLE,"MULTIPOLYGON (((-97.18036611630855 49.88038944981625, -97.18024191010346 49.880347952311574, -97.1802191306686 49.880643412198424, -97.18021702010832 49.8806707869402, -97.1803441013192 49.8806750038025, -97.18034621180774 49.88064762906058, -97.18036611630855 49.88038944981625)))",49.88052056493258,-97.18029100375765
12081031000,1113,,WOLSELEY,AVENUE,1113 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,351000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081031000,2026,TAXABLE,"MULTIPOLYGON (((-97.18047118174938 49.88067922050404, -97.18049257965323 49.88067993049985, -97.18049469513547 49.88065255592227, -97.18051128003886 49.88043794899176, -97.1803661163228 49.880389449807474, -97.18034621180774 49.88064762906058, -97.1803441013192 49.8806750038025, -97.18047118174938 49.88067922050404)))",49.880545208480505,-97.18042649913687
12081032000,1112,,WOLSELEY,AVENUE,1112 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,847000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081032000,2026,TAXABLE,"MULTIPOLYGON (((-97.1803897679674 49.87941422686569, -97.18033120860056 49.8801742832625, -97.18055977146582 49.88025059672666, -97.18061972973523 49.87947500713295, -97.18055743404669 49.87946183206824, -97.18045472187863 49.87943548348622, -97.1803897679674 49.87941422686569)))",49.879829901642736,-97.18047542375653
12081033000,1110,,WOLSELEY,AVENUE,1110 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,519000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081033000,2026,TAXABLE,"MULTIPOLYGON (((-97.18016151402668 49.879333954687354, -97.18010264507382 49.88009796933284, -97.18033120860056 49.8801742832625, -97.1803897679674 49.87941422686569, -97.18029616249791 49.87938028359783, -97.18023398851105 49.87936050793383, -97.18016151402668 49.879333954687354)))",49.87975506973929,-97.18024621818219
12081034000,1106,,WOLSELEY,AVENUE,1106 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,472000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081034000,2026,TAXABLE,"MULTIPOLYGON (((-97.17995586235307 49.87922851192943, -97.17989422729511 49.88002838075461, -97.18010264507382 49.88009796933284, -97.18016151402668 49.879333954687354, -97.18010685678398 49.87930984893923, -97.1800302476947 49.87928157111402, -97.17999696655501 49.879267106283606, -97.17999118740568 49.879261618536134, -97.17997847796008 49.879244238510054, -97.17995586235307 49.87922851192943)))",49.8796757674807,-97.18002767616652
12081035000,1102,,WOLSELEY,AVENUE,1102 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,641000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081035000,2026,TAXABLE,"MULTIPOLYGON (((-97.17970886584644 49.87912336109486, -97.1796455229916 49.879945340186275, -97.17989422728085 49.88002838076339, -97.17995586235307 49.87922851192943, -97.17993632807257 49.87921386975533, -97.17993030554013 49.87921119002224, -97.17987349708496 49.879196805468425, -97.17976533417674 49.87915256056294, -97.17970886584644 49.87912336109486)))",49.879582080342544,-97.17980068399227
12081036000,1100,,WOLSELEY,AVENUE,1100 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,507000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081036000,2026,TAXABLE,"MULTIPOLYGON (((-97.17959591433156 49.879066768893566, -97.17954853585833 49.87968157123797, -97.17953115157643 49.87990715211578, -97.17954770993732 49.87991268088861, -97.1796455229916 49.879945340186275, -97.17970886584644 49.87912336109486, -97.17967280306829 49.87910721179691, -97.17959591433156 49.879066768893566)))",49.87951102693729,-97.17962011050166
12081037000,1096,,WOLSELEY,AVENUE,1096 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,402000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081037000,2026,TAXABLE,"MULTIPOLYGON (((-97.17948458691279 49.878991540236356, -97.17941696304499 49.879869024947546, -97.17951459321795 49.87990162335022, -97.17953115157609 49.87990715212476, -97.17954853585833 49.87968157123789, -97.17959591434513 49.87906676890277, -97.17957115380777 49.87905263479329, -97.17950955147866 49.8790139781983, -97.17948458691279 49.878991540236356)))",49.8794599401495,-97.17950665362282
12081038000,1094,,WOLSELEY,AVENUE,1094 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,588000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12081038000,2026,TAXABLE,"MULTIPOLYGON (((-97.17926022000314 49.87886027704296, -97.17922316454207 49.879341389323685, -97.17918840382805 49.87979270926518, -97.17941696304499 49.879869024947546, -97.17948458691279 49.878991540236356, -97.17943883048203 49.878962405435246, -97.17936717588422 49.87893195623225, -97.17931053559222 49.87890201267705, -97.17926022000314 49.87886027704296)))",49.87938031742981,-97.17933643566866
