roll_number,full_address,has_garden,total_assessed_value,street_number,street_name,property_use_code,geometry,centroid_lat,centroid_lon
12083022000.0,179 WALNUT STREET,False,347000.0,179.0,WALNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16323101169749 49.88355438126835, -97.16366203689348 49.88356587267238, -97.16366704714697 49.88349741273277, -97.1632360239158 49.88348592227512, -97.16323101169749 49.88355438126835)))",49.883525897276506,-97.1634490303796
12082140000.0,18 ARLINGTON STREET,False,373000.0,18.0,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17042019634162 49.87782056523175, -97.1700938207008 49.87781055566878, -97.17008578498925 49.877919939164435, -97.17041217914048 49.87792994911068, -97.17042019634162 49.87782056523175)))",49.87787025280909,-97.17025299520938
12090051000.0,18 DUNDURN PLACE,False,455000.0,18.0,DUNDURN,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16196332385047 49.881087240293915, -97.16212208667588 49.881091491098466, -97.16214145144441 49.88081787170322, -97.16198268946049 49.8808136215999, -97.16196332385047 49.881087240293915)))",49.88095255630249,-97.16205238788152
12082174000.0,18 EVANSON STREET,False,291000.0,18.0,EVANSON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17141479395639 49.87773934927966, -97.17107670124007 49.87772884377099, -97.17107044493127 49.87781441089187, -97.17140854810101 49.877824911183865, -97.17141479395639 49.87773934927966)))",49.877776878936984,-97.17124262022116
12090148000.0,18 KNAPPEN AVENUE,False,213000.0,18.0,KNAPPEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16160941090406 49.884973784194756, -97.16162875426579 49.884700163998026, -97.16152067666451 49.88469706371894, -97.16150132108524 49.88497069629978, -97.16160941090406 49.884973784194756)))",49.884835429428826,-97.16156504014272
12081594000.0,18 LIPTON STREET,False,310000.0,18.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17482088218884 49.87762704743103, -97.17483004634526 49.87750621597072, -97.17442959326796 49.87749875814298, -97.17442079887925 49.877614890360256, -97.17482088218884 49.87762704743103)))",49.877561760058306,-97.1746266532473
12097804985.0,18 PICARDY PLACE,False,1559000.0,18.0,PICARDY,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.16369322108021 49.886151969664674, -97.16402545760084 49.8860626849898, -97.16404441015376 49.885806579689124, -97.1637119368596 49.88589576801415, -97.16369322108021 49.886151969664674)))",49.885979239348,-97.1638687399587
12082025000.0,18 RUBY STREET,False,609000.0,18.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1732684955666 49.87805000591343, -97.17366093091664 49.87806223289055, -97.17366773777596 49.87797199062472, -97.17327524815477 49.87795974572133, -97.1732684955666 49.87805000591343)))",49.878010992541185,-97.17346809731416
12083078000.0,180 CHESTNUT STREET,False,314000.0,180.0,CHESTNUT,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16507820500348 49.882952057932606, -97.1654801412692 49.882962772678624, -97.16548770238704 49.88286009282804, -97.16508578714428 49.882849378436994, -97.16507820500348 49.882952057932606)))",49.88290607591452,-97.16528295885114
12082680000.0,180 ETHELBERT STREET,False,343000.0,180.0,ETHELBERT,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16779330481751 49.88230677235437, -97.16740543509994 49.88229673056085, -97.16739698636637 49.88241070142573, -97.16778465899625 49.88242075182134, -97.16779330481751 49.88230677235437)))",49.8823587343388,-97.16759510055914
12082309000.0,180 EVANSON STREET,False,322000.0,180.0,EVANSON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17104309081286 49.88283259061319, -97.17070428649409 49.882822271758215, -97.17069803017239 49.88290783250037, -97.17103684777905 49.882918147082954, -97.17104309081286 49.88283259061319)))",49.882870210714245,-97.1708705622547
12082563000.0,180 HOME STREET,False,339000.0,180.0,HOME,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16859034785949 49.88194772504318, -97.16858365730825 49.88203804439625, -97.1690091714129 49.88205119191168, -97.16901585981589 49.88196087160443, -97.16859034785949 49.88194772504318)))",49.88199945828879,-97.16879975944398
12090182000.0,180 MARYLAND STREET,False,499000.0,180.0,MARYLAND,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16094022934861 49.884074516351326, -97.16093345190416 49.88417021563888, -97.16135751030028 49.884182405614524, -97.16136428358006 49.88408672063217, -97.16094022934861 49.884074516351326)))",49.88412846446547,-97.16114886346293
12083052000.0,180 WALNUT STREET,False,220000.0,180.0,WALNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16391633387016 49.883572692227716, -97.1643122084161 49.88358323852547, -97.16431724109759 49.88351478701285, -97.16392134199872 49.88350424213969, -97.16391633387016 49.883572692227716)))",49.88354373965148,-97.1641167823713
12082850000.0,181 CANORA STREET,True,361000.0,181.0,CANORA,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16591922354078 49.88332921761371, -97.16592738932815 49.88321799845132, -97.16553006296616 49.8832074094971, -97.16552187400862 49.88331862826913, -97.16591922354078 49.88332921761371)))",49.88326831399609,-97.16572463735372
12082795000.0,181 ETHELBERT STREET,False,490000.0,181.0,ETHELBERT,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16672086069059 49.88247737851669, -97.16711096272476 49.88248824226014, -97.16711906701465 49.882378900198724, -97.16672891883412 49.88236799167292, -97.16672086069059 49.88247737851669)))",49.88242812664912,-97.1669199394983
12082509000.0,181 HOME STREET,False,446000.0,181.0,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16788322227119 49.88201664636983, -97.16787648609909 49.88210703242864, -97.16829734021965 49.88211962316919, -97.16830402921448 49.88202932269627, -97.16788322227119 49.88201664636983)))",49.88206815588298,-97.16809023569984
12081847000.0,181 LENORE STREET,False,316000.0,181.0,LENORE,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17149875313277 49.882870589216274, -97.17110911098652 49.88285872479028, -97.17110385048646 49.88293081159138, -97.17149345085673 49.88294267475263, -97.17149875313277 49.882870589216274)))",49.882900699443645,-97.1713012914161
12081403000.0,181 SHERBURN STREET,False,306000.0,181.0,SHERBURN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17563415266767 49.88259641945744, -97.17602107931687 49.88260820435117, -97.1760279494889 49.882517887465944, -97.17564103210977 49.882506097340624, -97.17563415266767 49.88259641945744)))",49.882557152266145,-97.17583105141878
12083079000.0,182 CHESTNUT STREET,False,448000.0,182.0,CHESTNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16507062282466 49.883054737425645, -97.1654725801134 49.88306545252662, -97.1654801412692 49.882962772678624, -97.16507820500348 49.882952057932606, -97.16507062282466 49.883054737425645)))",49.88300875558631,-97.1652753872028
12082564000.0,182 HOME STREET,False,330000.0,182.0,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16857696811874 49.882128363769255, -97.1690024829464 49.88214151311589, -97.1690091714129 49.88205119191168, -97.16858365730825 49.88203804439625, -97.16857696811874 49.882128363769255)))",49.88208977833531,-97.168793070654
12081934000.0,182 LENORE STREET,False,335000.0,182.0,LENORE,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17177175556844 49.88296945999127, -97.1721611157222 49.88298140948595, -97.17216781654263 49.88289108833234, -97.17177840003741 49.882879138867416, -97.17177175556844 49.88296945999127)))",49.88293027310184,-97.1719697726785
12081745000.0,182 LIPTON STREET,False,385000.0,182.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17446003241949 49.88238472737715, -97.17406036909549 49.88237242539507, -97.17405482802323 49.882445436567146, -97.17445449514595 49.88245773867026, -97.17446003241949 49.88238472737715)))",49.8824150820603,-97.17425743116851
12083051000.0,182 WALNUT STREET,False,372000.0,182.0,WALNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16391132436767 49.88364114139359, -97.16430717714314 49.88365168916002, -97.1643122084161 49.88358323852547, -97.16391633387016 49.883572692227716, -97.16391132436767 49.88364114139359)))",49.88361219004141,-97.16411176195754
12082550000.0,183 ARLINGTON STREET,False,258000.0,183.0,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16903370040471 49.882866695647536, -97.16902701322155 49.88295701686226, -97.16945254353789 49.88297017286055, -97.16945922996395 49.882879850713614, -97.16903370040471 49.882866695647536)))",49.88291843404657,-97.16924312213692
12082851000.0,183 CANORA STREET,True,318000.0,183.0,CANORA,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16552187400862 49.88331862826913, -97.16551368364935 49.883429846117146, -97.16591105774306 49.88344043587411, -97.16591922354078 49.88332921761371, -97.16552187400862 49.88331862826913)))",49.883379532539074,-97.1657164596214
12083040000.0,183 CHESTNUT STREET,False,389000.0,183.0,CHESTNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16440385770079 49.883260591658996, -97.16479984360063 49.883271131697114, -97.1648062138295 49.8831848748949, -97.16441019878077 49.88317433614062, -97.16440385770079 49.883260591658996)))",49.88322273309249,-97.16460502930312
12082510000.0,183 HOME STREET,False,332000.0,183.0,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16787648609909 49.88210703242864, -97.16786975128852 49.88219741850744, -97.16829065119533 49.88220992364011, -97.16829734021965 49.88211962316919, -97.16787648609909 49.88210703242864)))",49.88215849913561,-97.16808352345834
12081848000.0,183 LENORE STREET,True,307000.0,183.0,LENORE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17149345085673 49.88294267475263, -97.17110385048646 49.88293081159138, -97.17109839040756 49.883005644674995, -97.1714879461933 49.88301750006034, -97.17149345085673 49.88294267475263)))",49.8829741569641,-97.17129590676028
12081676000.0,183 LIPTON STREET,False,274000.0,183.0,LIPTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17339574759096 49.882478127623486, -97.173796599236 49.88249044870104, -97.17380345639928 49.88240010869511, -97.17340256535753 49.88238778640521, -97.17339574759096 49.882478127623486)))",49.88243911711632,-97.17359959220144
12081893000.0,183 RUBY STREET,False,261000.0,183.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17228249360691 49.882260917201485, -97.17267230496942 49.88227286132556, -97.17267906181137 49.88218253922137, -97.17228919267386 49.882170596004556, -97.17228249360691 49.882260917201485)))",49.88222172735603,-97.172480764309
12083023000.0,183 WALNUT STREET,False,209000.0,183.0,WALNUT,RESDU - DUPLEX,"MULTIPOLYGON (((-97.16322349286904 49.883657062687504, -97.16365452206507 49.88366855417852, -97.16365702665732 49.88363433171187, -97.16366203689348 49.88356587267238, -97.16323101169749 49.88355438126835, -97.16322599807116 49.883622840238374, -97.16322524185692 49.88363319141206, -97.16322349286904 49.883657062687504)))",49.883611467765306,-97.16344276581276
12082813000.0,184 CANORA STREET,True,356000.0,184.0,CANORA,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16619870310336 49.88334006370986, -97.16658862067877 49.88335064921484, -97.16659669499803 49.88324125275446, -97.16620674108836 49.88323058394351, -97.16619870310336 49.88334006370986)))",49.88329063574966,-97.16639766564764
12083080000.0,184 CHESTNUT STREET,False,355000.0,184.0,CHESTNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16506051362339 49.88319164431862, -97.16546249990456 49.88320235900863, -97.16546754071304 49.8831339057792, -97.1654725801134 49.88306545252662, -97.16507062282466 49.883054737425645, -97.1650655675539 49.88312319041221, -97.16506051362339 49.88319164431862)))",49.88312854913258,-97.16526655376714
12082679000.0,184 ETHELBERT STREET,True,497000.0,184.0,ETHELBERT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16778465899625 49.88242075182134, -97.16739698636637 49.88241070142573, -97.16738853897704 49.882524672309394, -97.16777601309302 49.882534732184055, -97.16778465899625 49.88242075182134)))",49.88247270970447,-97.16758655385846
12082308000.0,184 EVANSON STREET,False,378000.0,184.0,EVANSON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17103684777905 49.882918147082954, -97.17069803017239 49.88290783250037, -97.17069177243327 49.88299339321879, -97.1710306047191 49.883003703550905, -97.17103684777905 49.882918147082954)))",49.88295576934287,-97.1708643122072
12082565000.0,184 HOME STREET,False,379000.0,184.0,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16857027747447 49.882218684017246, -97.16899579448442 49.88223183341914, -97.1690024829464 49.88214151311589, -97.16857696811874 49.882128363769255, -97.16857027747447 49.882218684017246)))",49.88218009861882,-97.16878638074836
12083050000.0,184 WALNUT STREET,False,380000.0,184.0,WALNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16390631620558 49.883709591479324, -97.16430214446207 49.883720139771384, -97.16430717714314 49.88365168916002, -97.16391132436767 49.88364114139359, -97.16390631620558 49.883709591479324)))",49.88368064011411,-97.1641067411375
12082852000.0,185 CANORA STREET,True,343000.0,185.0,CANORA,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16551368364935 49.883429846117146, -97.1655054932115 49.88354106486109, -97.16590289047559 49.883551655008425, -97.16591105774306 49.88344043587411, -97.16551368364935 49.883429846117146)))",49.88349075100341,-97.16570828116268
12083041000.0,185 CHESTNUT STREET,False,319000.0,185.0,CHESTNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16439761916341 49.883345461327856, -97.16479357576793 49.883356010248, -97.16479984360063 49.883271131697114, -97.16440385770115 49.88326059165, -97.16439761916341 49.883345461327856)))",49.883308298319896,-97.16459872784152
12082796000.0,185 ETHELBERT STREET,True,368000.0,185.0,ETHELBERT,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16671280246995 49.882586766256466, -97.16710285696631 49.88259758519558, -97.16711096272476 49.88248824226014, -97.16672086069059 49.88247737851669, -97.16671280246995 49.882586766256466)))",49.882537491513155,-97.16691185790258
12082511000.0,185 HOME STREET,False,447000.0,185.0,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16786975128852 49.88219741850744, -97.16786301644827 49.882287804584195, -97.16828396214152 49.88230022410901, -97.16829065119533 49.88220992364011, -97.16786975128852 49.88219741850744)))",49.88224884241634,-97.1680768115256
12081849000.0,185 LENORE STREET,False,498000.0,185.0,LENORE,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.1714879461933 49.88301750006034, -97.17109839040756 49.883005644674995, -97.17109313183056 49.883077711634456, -97.1714826445808 49.883089561129744, -97.1714879461933 49.88301750006034)))",49.88304760364361,-97.1712905262433
12081414000.0,185 SHERBURN STREET,False,337000.0,185.0,SHERBURN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17562727455275 49.88268674249308, -97.17601421050594 49.882698521256245, -97.17602107931687 49.88260820435117, -97.17563415266767 49.88259641945744, -97.17562727455275 49.88268674249308)))",49.88264747199143,-97.1758241769633
12083024000.0,185 WALNUT STREET,False,439000.0,185.0,WALNUT,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16321597076805 49.883759758175, -97.1636470074918 49.88377125070839, -97.16365201637026 49.88370279164916, -97.16365452206507 49.88366855417852, -97.16322349286904 49.883657062687504, -97.16322098442801 49.88369129920727, -97.16321597076805 49.883759758175)))",49.883714156586166,-97.16343524828694
12083081000.0,186 CHESTNUT STREET,False,381000.0,186.0,CHESTNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16505404232272 49.88327927092148, -97.16545604754562 49.88328998580432, -97.16546249990456 49.88320235900863, -97.16506051362339 49.88319164431862, -97.16505404232272 49.88327927092148)))",49.883240815353744,-97.16525827570467
12082566000.0,186 HOME STREET,False,392000.0,186.0,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16856358822598 49.882309003386254, -97.16898910599295 49.88232215372037, -97.16899579448442 49.88223183341914, -97.16857027747447 49.882218684017246, -97.16856358822598 49.882309003386254)))",49.882270418661335,-97.16877969189936
12081935000.0,186 LENORE STREET,False,424000.0,186.0,LENORE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17176511110411 49.88305978021415, -97.1721544149062 49.88307172973856, -97.1721611157222 49.88298140948595, -97.17177175556844 49.88296945999127, -97.17176511110411 49.88305978021415)))",49.88302059378994,-97.17196310003608
12081746000.0,186 LIPTON STREET,False,296000.0,186.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17445449514561 49.88245773867925, -97.17405482802323 49.882445436567146, -97.1740492943591 49.882518343845625, -97.17444896449051 49.882530662194355, -97.17445449514561 49.88245773867925)))",49.88248804561252,-97.17425190285664
12083049000.0,186 WALNUT STREET,False,460000.0,186.0,WALNUT,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16390130663544 49.88377804154186, -97.16429711173004 49.883788591280556, -97.16430214446207 49.883720139771384, -97.16390631620558 49.883709591479324, -97.16390130663544 49.88377804154186)))",49.88374909071312,-97.16410172077522
12082551000.0,187 ARLINGTON STREET,False,274000.0,187.0,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16902701322155 49.88295701686226, -97.16902032465164 49.88304733715403, -97.16944585711634 49.88306049410653, -97.16945254353789 49.88297017286055, -97.16902701322155 49.88295701686226)))",49.883008755295755,-97.16923643497672
12081529000.0,187 AUBREY STREET,True,340000.0,187.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17470596353816 49.88003711980255, -97.17469911326332 49.88012744686176, -97.1750855224153 49.88013928529365, -97.17509240254378 49.880048959584556, -97.17470596353816 49.88003711980255)))",49.88008820229872,-97.1748957503295
